"INDIVIDUAL_ID","SPECIES","CLASS","HYBRID_ZONE","REFERENCE_SP","H_INDEX","GENETIC_SP","GENOME_WIDE","LOCALITY"
"21328","varius","II","ruber_varius","varius",1,"VARIUS",0.78125,"Sphyrapicus117"
"21332","varius","II","nuchalis_varius","varius",0.36,"VARIUS",0.59375,"Sphyrapicus120"
"21332","varius","II","ruber_varius","varius",0.393,"VARIUS",0.59375,"Sphyrapicus120"
"21334","varius","II","nuchalis_varius","varius",0.656,"VARIUS",0.770833333333333,"Sphyrapicus122"
"21334","varius","II","ruber_varius","varius",0.713,"VARIUS",0.770833333333333,"Sphyrapicus122"
"21337","varius","II","nuchalis_varius","varius",1,"VARIUS",0.99998,"Sphyrapicus125"
"21337","varius","II","ruber_varius","varius",1,"VARIUS",0.99998,"Sphyrapicus125"
"21338","varius","II","nuchalis_varius","varius",1,"VARIUS",1,"Sphyrapicus126"
"21338","varius","II","ruber_varius","varius",1,"VARIUS",1,"Sphyrapicus126"
"21339","varius","II","nuchalis_varius","varius",0.997,"VARIUS",1,"Sphyrapicus127"
"21339","varius","II","ruber_varius","varius",0.74,"VARIUS",1,"Sphyrapicus127"
"21340","varius","II","nuchalis_varius","varius",0.495,"VARIUS",1,"Sphyrapicus128"
"21340","varius","II","ruber_varius","varius",0.411,"VARIUS",1,"Sphyrapicus128"
"21341","varius","II","nuchalis_varius","varius",1,"VARIUS",1,"Sphyrapicus129"
"21341","varius","II","ruber_varius","varius",1,"VARIUS",1,"Sphyrapicus129"
"21342","varius","II","nuchalis_varius","varius",1,"VARIUS",1,"Sphyrapicus130"
"21342","varius","II","ruber_varius","varius",1,"VARIUS",1,"Sphyrapicus130"
"21343","varius","II","nuchalis_varius","varius",1,"VARIUS",1,"Sphyrapicus131"
"21343","varius","II","ruber_varius","varius",1,"VARIUS",1,"Sphyrapicus131"
"21344","varius","II","nuchalis_varius","varius",1,"VARIUS",1,"Sphyrapicus132"
"21344","varius","II","ruber_varius","varius",1,"VARIUS",1,"Sphyrapicus132"
"21345","varius","II","nuchalis_varius","varius",1,"VARIUS",1,"Sphyrapicus133"
"21345","varius","II","ruber_varius","varius",1,"VARIUS",1,"Sphyrapicus133"
"21346","varius","II","nuchalis_varius","varius",1,"VARIUS",1,"Sphyrapicus134"
"21346","varius","II","ruber_varius","varius",1,"VARIUS",1,"Sphyrapicus134"
"21413","varius","II","nuchalis_varius","varius",0.597,"VARIUS",0.99998,"Sphyrapicus184"
"21413","varius","II","ruber_varius","varius",0.767,"VARIUS",0.99998,"Sphyrapicus184"
"21429","varius","II","nuchalis_varius","varius",0.53,"VARIUS",0.99998,"Sphyrapicus194"
"21429","varius","II","ruber_varius","varius",0.479,"VARIUS",0.99998,"Sphyrapicus194"
"21430","varius","II","nuchalis_varius","varius",1,"VARIUS",0.877233,"Sphyrapicus194"
"21430","varius","II","ruber_varius","varius",1,"VARIUS",0.877233,"Sphyrapicus194"
"21434","varius","II","nuchalis_varius","varius",0.322,"VARIUS",0.527959,"Sphyrapicus197"
"21434","varius","II","ruber_varius","varius",0.304,"VARIUS",0.527959,"Sphyrapicus197"
"21435","varius","II","nuchalis_varius","varius",1,"VARIUS",0.99998,"Sphyrapicus198"
"21435","varius","II","ruber_varius","varius",1,"VARIUS",0.99998,"Sphyrapicus198"
"21448","varius","II","nuchalis_varius","varius",0.86,"VARIUS",0.868965,"Sphyrapicus208"
"21448","varius","II","ruber_varius","varius",0.718,"VARIUS",0.868965,"Sphyrapicus208"
"21455","varius","II","nuchalis_varius","varius",1,"VARIUS",0.99998,"Sphyrapicus214"
"21455","varius","II","ruber_varius","varius",1,"VARIUS",0.99998,"Sphyrapicus214"
"21459","varius","II","nuchalis_varius","varius",0.53,"VARIUS",0.99998,"Sphyrapicus218"
"21459","varius","II","ruber_varius","varius",0.159,"VARIUS",0.99998,"Sphyrapicus218"
"21462","varius","II","nuchalis_varius","varius",0.66,"VARIUS",0.510121,"Sphyrapicus220"
"21462","varius","II","ruber_varius","varius",0.617,"VARIUS",0.510121,"Sphyrapicus220"
"21474","varius","II","nuchalis_varius","varius",1,"VARIUS",0.99998,"Sphyrapicus125"
"21474","varius","II","ruber_varius","varius",1,"VARIUS",0.99998,"Sphyrapicus125"
"21475","varius","II","nuchalis_varius","varius",1,"VARIUS",0.875884,"Sphyrapicus125"
"21475","varius","II","ruber_varius","varius",1,"VARIUS",0.875884,"Sphyrapicus125"
"21482","varius","II","nuchalis_varius","varius",1,"VARIUS",0.992908,"Sphyrapicus231"
"21482","varius","II","ruber_varius","varius",1,"VARIUS",0.992908,"Sphyrapicus231"
"21483","varius","II","nuchalis_varius","varius",0.521,"VARIUS",0.577457,"Sphyrapicus231"
"21483","varius","II","ruber_varius","varius",0.15,"VARIUS",0.577457,"Sphyrapicus231"
"21491","varius","II","nuchalis_varius","varius",1,"VARIUS",0.545068,"Sphyrapicus215"
"21491","varius","II","ruber_varius","varius",0.754,"VARIUS",0.545068,"Sphyrapicus215"
"21506","varius","II","nuchalis_varius","varius",0,"VARIUS",0.53595,"Sphyrapicus248"
"21506","varius","II","ruber_varius","varius",0.569,"VARIUS",0.53595,"Sphyrapicus248"
"21507","varius","II","nuchalis_varius","varius",0.322,"VARIUS",0.501834,"Sphyrapicus249"
"21507","varius","II","ruber_varius","varius",0.401,"VARIUS",0.501834,"Sphyrapicus249"
"21511","varius","II","nuchalis_varius","varius",1,"VARIUS",0.758969,"Sphyrapicus253"
"21511","varius","II","ruber_varius","varius",1,"VARIUS",0.758969,"Sphyrapicus253"
"21515","varius","II","nuchalis_varius","varius",1,"VARIUS",0.908152,"Sphyrapicus257"
"21515","varius","II","ruber_varius","varius",0.66,"VARIUS",0.908152,"Sphyrapicus257"
"21517","varius","II","nuchalis_varius","varius",0,"VARIUS",0.676192,"Sphyrapicus259"
"21517","varius","II","ruber_varius","varius",0,"VARIUS",0.676192,"Sphyrapicus259"
"21518","varius","II","nuchalis_varius","varius",1,"VARIUS",0.769004,"Sphyrapicus260"
"21518","varius","II","ruber_varius","varius",1,"VARIUS",0.769004,"Sphyrapicus260"
"21473","varius","II","nuchalis_varius","varius",1,"VARIUS",0.99998,"Sphyrapicus125"
"21473","varius","II","ruber_varius","varius",0.818,"VARIUS",0.99998,"Sphyrapicus125"
