"HYBRID_ZONE","CLASS","XS","YS","INTERVAL_TYPE","MIN_YS","MAX_YS","ALPHA","BETA"
"colchica_fragilis","I","0",0,"95","0","0",0.329481756983996,-1
"colchica_fragilis","I","0",0,"LL","0","0",0.329481756983996,-1
"colchica_fragilis","I","0.01",0.0359277387882831,"95","0.0272640962064686","0.0445847402064686",0.329481756983996,-1
"colchica_fragilis","I","0.01",0.0359277387882831,"LL","0.032363738848","0.038521538848",0.329481756983996,-1
"colchica_fragilis","I","0.02",0.0705476848737726,"95","0.0536347455297897","0.0874470975297897",0.329481756983996,-1
"colchica_fragilis","I","0.02",0.0705476848737726,"LL","0.063530884992","0.075682884992",0.329481756983996,-1
"colchica_fragilis","I","0.03",0.103883838256469,"95","0.0791286217637229","0.128618409763723",0.329481756983996,-1
"colchica_fragilis","I","0.03",0.103883838256469,"LL","0.093524238432","0.111508038432",0.329481756983996,-1
"colchica_fragilis","I","0.04",0.135960198936371,"95","0.103762398702028","0.168130014702028",0.329481756983996,-1
"colchica_fragilis","I","0.04",0.135960198936371,"LL","0.122366599168","0.146020999168",0.329481756983996,-1
"colchica_fragilis","I","0.05",0.16680076691348,"95","0.127552750138464","0.206013250138464",0.329481756983996,-1
"colchica_fragilis","I","0.05",0.16680076691348,"LL","0.1500807672","0.1792457672",0.329481756983996,-1
"colchica_fragilis","I","0.06",0.196429542187795,"95","0.150516349866792","0.242299453866792",0.329481756983996,-1
"colchica_fragilis","I","0.06",0.196429542187795,"LL","0.176689542528","0.211206342528",0.329481756983996,-1
"colchica_fragilis","I","0.07",0.224870524759316,"95","0.17266987168077","0.27701996368077",0.329481756983996,-1
"colchica_fragilis","I","0.07",0.224870524759316,"LL","0.202215725152","0.241926725152",0.329481756983996,-1
"colchica_fragilis","I","0.08",0.252147714628044,"95","0.194029989374159","0.310206117374159",0.329481756983996,-1
"colchica_fragilis","I","0.08",0.252147714628044,"LL","0.226682115072","0.271430915072",0.329481756983996,-1
"colchica_fragilis","I","0.09",0.278285111793979,"95","0.214613376740717","0.341889252740717",0.329481756983996,-1
"colchica_fragilis","I","0.09",0.278285111793979,"LL","0.250111512288","0.299742912288",0.329481756983996,-1
"colchica_fragilis","I","0.1",0.303306716257119,"95","0.234436707574205","0.372100707574205",0.329481756983996,-1
"colchica_fragilis","I","0.1",0.303306716257119,"LL","0.2725267168","0.3268867168",0.329481756983996,-1
"colchica_fragilis","I","0.11",0.327236528017466,"95","0.253516655668383","0.400871819668383",0.329481756983996,-1
"colchica_fragilis","I","0.11",0.327236528017466,"LL","0.293950528608","0.352886328608",0.329481756983996,-1
"colchica_fragilis","I","0.12",0.35009854707502,"95","0.271869894817009","0.428233926817009",0.329481756983996,-1
"colchica_fragilis","I","0.12",0.35009854707502,"LL","0.314405747712","0.377765747712",0.329481756983996,-1
"colchica_fragilis","I","0.13",0.37191677342978,"95","0.289513098813844","0.454218366813844",0.329481756983996,-1
"colchica_fragilis","I","0.13",0.37191677342978,"LL","0.333915174112","0.401548974112",0.329481756983996,-1
"colchica_fragilis","I","0.14",0.392715207081746,"95","0.306462941452647","0.478856477452647",0.329481756983996,-1
"colchica_fragilis","I","0.14",0.392715207081746,"LL","0.352501607808","0.424260007808",0.329481756983996,-1
"colchica_fragilis","I","0.15",0.412517848030919,"95","0.322736096527177","0.502179596527177",0.329481756983996,-1
"colchica_fragilis","I","0.15",0.412517848030919,"LL","0.3701878488","0.4459228488",0.329481756983996,-1
"colchica_fragilis","I","0.16",0.431348696277298,"95","0.338349237831196","0.524219061831195",0.329481756983996,-1
"colchica_fragilis","I","0.16",0.431348696277298,"LL","0.386996697088","0.466561497088",0.329481756983996,-1
"colchica_fragilis","I","0.17",0.449231751820884,"95","0.353319039158461","0.545006211158461",0.329481756983996,-1
"colchica_fragilis","I","0.17",0.449231751820884,"LL","0.402950952672","0.486199952672",0.329481756983996,-1
"colchica_fragilis","I","0.18",0.466191014661676,"95","0.367662174302733","0.564572382302733",0.329481756983996,-1
"colchica_fragilis","I","0.18",0.466191014661676,"LL","0.418073415552","0.504862215552",0.329481756983996,-1
"colchica_fragilis","I","0.19",0.482250484799674,"95","0.381395317057771","0.582948913057771",0.329481756983996,-1
"colchica_fragilis","I","0.19",0.482250484799674,"LL","0.432386885728","0.522572285728",0.329481756983996,-1
"colchica_fragilis","I","0.2",0.497434162234879,"95","0.394535141217335","0.600167141217335",0.329481756983996,-1
"colchica_fragilis","I","0.2",0.497434162234879,"LL","0.4459141632","0.5393541632",0.329481756983996,-1
"colchica_fragilis","I","0.21",0.51176604696729,"95","0.407098320575185","0.616258404575185",0.329481756983996,-1
"colchica_fragilis","I","0.21",0.51176604696729,"LL","0.458678047968","0.555231847968",0.329481756983996,-1
"colchica_fragilis","I","0.22",0.525270138996907,"95","0.41910152892508","0.63125404092508",0.329481756983996,-1
"colchica_fragilis","I","0.22",0.525270138996907,"LL","0.470701340032","0.570229340032",0.329481756983996,-1
"colchica_fragilis","I","0.23",0.537970438323731,"95","0.43056144006078","0.64518538806078",0.329481756983996,-1
"colchica_fragilis","I","0.23",0.537970438323731,"LL","0.482006839392","0.584370639392",0.329481756983996,-1
"colchica_fragilis","I","0.24",0.549890944947762,"95","0.441494727776044","0.658083783776044",0.329481756983996,-1
"colchica_fragilis","I","0.24",0.549890944947762,"LL","0.492617346048","0.597679746048",0.329481756983996,-1
"colchica_fragilis","I","0.25",0.561055658868999,"95","0.451918065864633","0.669980565864633",0.329481756983996,-1
