INDIVIDUAL_ID,LOCALITY,COUNTRY,LATITUDE,N_S,LONGITUDE,E_W
7040,Tazlău6,Romania,46.7131,N,26.3881,E
1308,Dzembronia,Ukraine,48.06999969,N,24.62000084,E
1309,Dzembronia,Ukraine,48.06999969,N,24.62000084,E
1288,Dzembronia,Ukraine,48.06999969,N,24.62000084,E
1339,Pasul-Gutai,Romania,47.70000076,N,23.78000069,E
1360,Secu,Romania,46.97940063,N,25.47060013,E
1396,Pasul-Musat1,Romania,45.9632988,N,26.39690018,E
1441,Voina,Romania,45.43939972,N,25.04640007,E
1436,Voina,Romania,45.43939972,N,25.04640007,E
1437,Voina,Romania,45.43939972,N,25.04640007,E
6803,Ilişeşti3,Romania,47.59,N,26.0224,E
9496,Vargatac7,Romania,46.764,N,25.661,E
10197,Not_Applicable,Poland,0,N,0,E
9240,Voloshcha1,Ukraine,49.502,N,23.57,E
8368,Han-Pijesak,Bosnia i Hercegovina,44.095833,N,18.9588888,E
12068,Not_Applicable,Poland,0,N,0,E
7968,Yağcılar,Turkey,40.9025,N,29.6453,E
10543,Trešnja-Jezero,Serbia,44.606,N,20.571,E
10544,Trešnja-Jezero,Serbia,44.606,N,20.571,E
10558,Orid,Serbia,44.712,N,19.797,E
10559,Orid,Serbia,44.712,N,19.797,E
10560,Orid,Serbia,44.712,N,19.797,E
10561,Petrovo-Selo,Serbia,44.418,N,22.157,E
10562,Petrovo-Selo,Serbia,44.418,N,22.157,E
10563,Petrovo-Selo,Serbia,44.418,N,22.157,E
10564,Beograd,Serbia,44.764,N,20.436,E
10566,Andrevlje,Serbia,45.174,N,19.646,E
10578,Debrc,Serbia,44.632,N,19.905,E
10579,Grljan,Serbia,43.84,N,22.297,E
10581,Delimeđe,Serbia,43.104,N,20.301,E
10582,Delimeđe,Serbia,43.104,N,20.301,E
10583,Delimeđe,Serbia,43.104,N,20.301,E
10584,Delimeđe,Serbia,43.104,N,20.301,E
10585,Delimeđe,Serbia,43.104,N,20.301,E
10586,Kušići,Serbia,43.478,N,20.064,E
10587,Kušići,Serbia,43.478,N,20.064,E
10599,Rabe,Serbia,46.112,N,20.253,E
10600,Češko-Selo,Serbia,44.952,N,21.379,E
10601,Češko-Selo,Serbia,44.952,N,21.379,E
10602,Češko-Selo,Serbia,44.952,N,21.379,E
10398,Donji-Murići,Montenegro,42.158,N,19.214,E
10399,Donji-Murići,Montenegro,42.158,N,19.214,E
10400,Donji-Murići,Montenegro,42.158,N,19.214,E
10402,Gornja-Trepča,Montenegro,42.829,N,18.767,E
10403,Gornja-Trepča,Montenegro,42.829,N,18.767,E
10450,Skoplje,Macedonia,41.997,N,21.428,E
10460,Skoplje,Macedonia,41.997,N,21.428,E
10478,Razvuđska-Kamenica,Montenegro,42.692,N,18.723,E
13840,Not_Applicable,Poland,0,N,0,E
10687,Gryke-Lugje,Albania,42.36101,N,19.63316,E
10390,Vojova-Kamenica,Montenegro,42.455,N,19.143,E
1264,Sighişoara,Romania,46.19179916,N,24.75600052,E
7938,Denizli,Turkey,40.89758301,N,29.55547142,E
6865,Păltinoasa2,Romania,47.5721,N,25.9448,E
6987,Tazlău2,Romania,46.7321,N,26.3348,E
13829,Not_Applicable,Poland,0,N,0,E
11453,Bobove2,Ukraine,48.123,N,23.651,E
1482,Carpeniş,Romania,46.32960129,N,23.0618,E
6534,Bichigiu4,Romania,47.403,N,24.3587,E
2186,Pokrzywna,Poland,50.29299927,N,17.45409966,E
2133,Jiu-Gorge,Romania,45.2521019,N,23.41810036,E
13770,Not_Applicable,Poland,0,N,0,E
2323,Brădătel,Romania,47.4905014,N,26.17779922,E
9215,Medvezha5,Ukraine,49.398,N,23.405,E
12055,Not_Applicable,Poland,0,N,0,E
2470,Pădureni,Romania,46.56330109,N,26.78809929,E
2687,Dertsen,Ukraine,48.35480118,N,22.64970016,E
10138,Frasin2,Romania,47.603,N,25.721,E
10974,Mala-Uholka01,Ukraine,48.201,N,23.633,E
11076,Mala-Uholka08,Ukraine,48.194,N,23.613,E
9068,Lishnya4,Ukraine,49.413,N,23.442,E
6508,Bichigiu3,Romania,47.4093,N,24.3589,E
11162,Velyka-Uholka05,Ukraine,48.226,N,23.681,E
11163,Velyka-Uholka05,Ukraine,48.226,N,23.681,E
11164,Velyka-Uholka05,Ukraine,48.226,N,23.681,E
11165,Velyka-Uholka05,Ukraine,48.226,N,23.681,E
11166,Velyka-Uholka05,Ukraine,48.226,N,23.681,E
11167,Velyka-Uholka05,Ukraine,48.226,N,23.681,E
11168,Velyka-Uholka05,Ukraine,48.226,N,23.681,E
11169,Velyka-Uholka05,Ukraine,48.226,N,23.681,E
11170,Velyka-Uholka05,Ukraine,48.226,N,23.681,E
11171,Velyka-Uholka06,Ukraine,48.214,N,23.655,E
11172,Velyka-Uholka06,Ukraine,48.214,N,23.655,E
11173,Velyka-Uholka06,Ukraine,48.214,N,23.655,E
11192,Velyka-Uholka07,Ukraine,48.181,N,23.657,E
11193,Velyka-Uholka07,Ukraine,48.181,N,23.657,E
11194,Velyka-Uholka07,Ukraine,48.181,N,23.657,E
11295,Krychovo02,Ukraine,48.222,N,23.591,E
9195,Medvezha5,Ukraine,49.398,N,23.405,E
10233,Bjeloši2,Montenegro,42.37400055,N,18.90699959,E
6227,Salicea,Romania,46.6767,N,23.5261,E
12807,La-Manjoya,Spain,43.333542,N,-5.868313,W
12808,La-Manjoya,Spain,43.333542,N,-5.868313,W
12809,La-Manjoya,Spain,43.333542,N,-5.868313,W
12810,La-Manjoya,Spain,43.333542,N,-5.868313,W
12811,La-Manjoya,Spain,43.333542,N,-5.868313,W
5361,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5362,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5363,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5364,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
7382,Arşiţa1,Romania,46.788,N,25.0045,E
7383,Arşiţa1,Romania,46.788,N,25.0045,E
7384,Arşiţa1,Romania,46.788,N,25.0045,E
7385,Arşiţa1,Romania,46.788,N,25.0045,E
7386,Arşiţa1,Romania,46.788,N,25.0045,E
7387,Arşiţa1,Romania,46.788,N,25.0045,E
7388,Arşiţa1,Romania,46.788,N,25.0045,E
7389,Arşiţa1,Romania,46.788,N,25.0045,E
7390,Eremitu1,Romania,46.692,N,24.9525,E
7458,Eremitu2,Romania,46.6911,N,24.9442,E
6241,Mercina,Romania,45.0628,N,21.5361,E
12069,Not_Applicable,Poland,0,N,0,E
8113,Not_Applicable,Poland,0,N,0,E
8114,Not_Applicable,Poland,0,N,0,E
8115,Not_Applicable,Poland,0,N,0,E
8116,Not_Applicable,Poland,0,N,0,E
8126,Not_Applicable,Poland,0,N,0,E
8127,Not_Applicable,Poland,0,N,0,E
8128,Not_Applicable,Poland,0,N,0,E
8129,Not_Applicable,Poland,0,N,0,E
8130,Not_Applicable,Poland,0,N,0,E
8151,Not_Applicable,Poland,0,N,0,E
8152,Not_Applicable,Poland,0,N,0,E
8083,Not_Applicable,Poland,0,N,0,E
8084,Not_Applicable,Poland,0,N,0,E
8085,Not_Applicable,Poland,0,N,0,E
8179,Not_Applicable,Poland,0,N,0,E
8209,Not_Applicable,Poland,0,N,0,E
5744,Not_Applicable,Poland,0,N,0,E
5787,Not_Applicable,Poland,0,N,0,E
5814,Not_Applicable,Poland,0,N,0,E
5823,Not_Applicable,Poland,0,N,0,E
5845,Not_Applicable,Poland,0,N,0,E
5844,Not_Applicable,Poland,0,N,0,E
5846,Not_Applicable,Poland,0,N,0,E
8335,Not_Applicable,Poland,0,N,0,E
8336,Not_Applicable,Poland,0,N,0,E
8337,Not_Applicable,Poland,0,N,0,E
8338,Not_Applicable,Poland,0,N,0,E
8339,Not_Applicable,Poland,0,N,0,E
8341,Not_Applicable,Poland,0,N,0,E
8342,Not_Applicable,Poland,0,N,0,E
8343,Not_Applicable,Poland,0,N,0,E
8344,Not_Applicable,Poland,0,N,0,E
8345,Not_Applicable,Poland,0,N,0,E
8346,Not_Applicable,Poland,0,N,0,E
8347,Not_Applicable,Poland,0,N,0,E
8348,Not_Applicable,Poland,0,N,0,E
8349,Not_Applicable,Poland,0,N,0,E
5898,Not_Applicable,Poland,0,N,0,E
6209,Not_Applicable,Poland,0,N,0,E
6210,Not_Applicable,Poland,0,N,0,E
6211,Not_Applicable,Poland,0,N,0,E
6213,Not_Applicable,Poland,0,N,0,E
6212,Not_Applicable,Poland,0,N,0,E
6214,Not_Applicable,Poland,0,N,0,E
6216,Not_Applicable,Poland,0,N,0,E
5901,Not_Applicable,Poland,0,N,0,E
6098,Not_Applicable,Poland,0,N,0,E
5741,Not_Applicable,Poland,0,N,0,E
5743,Not_Applicable,Poland,0,N,0,E
5742,Not_Applicable,Poland,0,N,0,E
7505,Remetea6,Romania,46.7634,N,25.5148,E
7506,Remetea6,Romania,46.7634,N,25.5148,E
7507,Remetea6,Romania,46.7634,N,25.5148,E
10401,Stabno,Montenegro,43.199,N,18.722,E
6754,Ilişeşti2,Romania,47.5975,N,26.0177,E
10669,Svetozar-Miletić,Serbia,45.874,N,19.243,E
7963,Yağcılar,Turkey,40.9025,N,29.6453,E
6250,Blahnita,Romania,44.975,N,23.5028,E
6218,Ostroveni,Romania,43.8505,N,23.922,E
6952,Comăneşti,Romania,47.6697,N,26.0159,E
6953,Comăneşti,Romania,47.6697,N,26.0159,E
6954,Comăneşti,Romania,47.6697,N,26.0159,E
6965,Costâna,Romania,47.6807,N,26.1388,E
6966,Costâna,Romania,47.6807,N,26.1388,E
6967,Costâna,Romania,47.6807,N,26.1388,E
6968,Costâna,Romania,47.6807,N,26.1388,E
6969,Costâna,Romania,47.6807,N,26.1388,E
6970,Costâna,Romania,47.6807,N,26.1388,E
6971,Costâna,Romania,47.6807,N,26.1388,E
7399,Câmpu-Cetăţii2,Romania,46.7037,N,25.0685,E
6992,Tazlău3,Romania,46.7212,N,26.3729,E
10363,Kolašin,Montenegro,42.82,N,19.524,E
9245,Voloshcha2,Ukraine,49.5,N,23.568,E
9242,Voloshcha2,Ukraine,49.5,N,23.568,E
9243,Voloshcha2,Ukraine,49.5,N,23.568,E
9284,Zubrytsya,Ukraine,49.09,N,23.194,E
9285,Zubrytsya,Ukraine,49.09,N,23.194,E
9286,Zubrytsya,Ukraine,49.09,N,23.194,E
9326,Remetea7,Romania,46.811,N,25.394,E
9327,Remetea7,Romania,46.811,N,25.394,E
9758,Tazlău12,Romania,46.71,N,26.404,E
9760,Tazlău12,Romania,46.71,N,26.404,E
9761,Tazlău12,Romania,46.71,N,26.404,E
9762,Tazlău12,Romania,46.71,N,26.404,E
9763,Tazlău12,Romania,46.71,N,26.404,E
9764,Tazlău12,Romania,46.71,N,26.404,E
9765,Tazlău12,Romania,46.71,N,26.404,E
9766,Tazlău12,Romania,46.71,N,26.404,E
10032,Ciprian-Porumbescu1,Romania,47.581,N,26.062,E
11490,Yablonivka,Ukraine,48.019,N,23.484,E
12066,Not_Applicable,Poland,0,N,0,E
8095,Not_Applicable,Poland,0,N,0,E
8096,Not_Applicable,Poland,0,N,0,E
8097,Not_Applicable,Poland,0,N,0,E
8098,Not_Applicable,Poland,0,N,0,E
5490,Novo-Oryahovo,Bulgaria,42.98799896,N,27.84600067,E
5819,Not_Applicable,Poland,0,N,0,E
5848,Not_Applicable,Poland,0,N,0,E
5860,Not_Applicable,Poland,0,N,0,E
5899,Not_Applicable,Poland,0,N,0,E
5882,Not_Applicable,Poland,0,N,0,E
5883,Not_Applicable,Poland,0,N,0,E
5850,Not_Applicable,Poland,0,N,0,E
5852,Not_Applicable,Poland,0,N,0,E
5854,Not_Applicable,Poland,0,N,0,E
5617,Zeicani,Romania,45.50600052,N,22.70899963,E
5618,Zeicani,Romania,45.50600052,N,22.70899963,E
5619,Zeicani,Romania,45.50600052,N,22.70899963,E
5620,Zeicani,Romania,45.50600052,N,22.70899963,E
5621,Zeicani,Romania,45.50600052,N,22.70899963,E
5666,Not_Applicable,Poland,0,N,0,E
6108,Not_Applicable,Poland,0,N,0,E
6112,Not_Applicable,Poland,0,N,0,E
6118,Not_Applicable,Poland,0,N,0,E
12438,Zwi1,Poland,49.513,N,21.48633,E
11787,Okruhla09,Ukraine,48.111,N,23.661,E
12750,Not_Applicable,Poland,0,N,0,E
1527,Plopu1,Romania,45.05400085,N,26.14839935,E
12738,Not_Applicable,Poland,0,N,0,E
12739,Not_Applicable,Poland,0,N,0,E
1594,Valea-Uzului,Romania,46.33509827,N,26.30139923,E
1595,Valea-Uzului,Romania,46.33509827,N,26.30139923,E
1596,Valea-Uzului,Romania,46.33509827,N,26.30139923,E
1597,Valea-Uzului,Romania,46.33509827,N,26.30139923,E
1598,Valea-Uzului,Romania,46.33509827,N,26.30139923,E
4580,Gjonce,Albania,40.5544014,N,19.65500069,E
10479,Razvuđska-Kamenica,Montenegro,42.692,N,18.723,E
10480,Razvuđska-Kamenica,Montenegro,42.692,N,18.723,E
10482,Razvuđska-Kamenica,Montenegro,42.692,N,18.723,E
10521,Berkovići,Bosnia and Herzegovina,43.121,N,18.072,E
10522,Berkovići,Bosnia and Herzegovina,43.121,N,18.072,E
7925,Hacılar2,Turkey,41.495,N,32.0886,E
7918,Hacılar2,Turkey,41.495,N,32.0886,E
7967,Yağcılar,Turkey,40.9025,N,29.6453,E
7960,Denizli,Turkey,40.89758301,N,29.55547142,E
7961,Denizli,Turkey,40.89758301,N,29.55547142,E
7962,Yağcılar,Turkey,40.9025,N,29.6453,E
5494,Yasna-Polyana,Bulgaria,42.27000046,N,27.59600067,E
11838,Okruhla12,Ukraine,48.119,N,23.652,E
11839,Okruhla12,Ukraine,48.119,N,23.652,E
11840,Okruhla12,Ukraine,48.119,N,23.652,E
11841,Okruhla12,Ukraine,48.119,N,23.652,E
11842,Okruhla12,Ukraine,48.119,N,23.652,E
11843,Okruhla12,Ukraine,48.119,N,23.652,E
7951,Denizli,Turkey,40.89758301,N,29.55547142,E
7970,Yağcılar,Turkey,40.9025,N,29.6453,E
7922,Hacılar2,Turkey,41.495,N,32.0886,E
7904,Demirbey2,Turkey,40.86033249,N,30.49097252,E
7906,Demirbey2,Turkey,40.86033249,N,30.49097252,E
7908,Demirbey2,Turkey,40.86033249,N,30.49097252,E
7907,Demirbey2,Turkey,40.86033249,N,30.49097252,E
8844,Osava1,Ukraine,48.279,N,23.365,E
8845,Osava1,Ukraine,48.279,N,23.365,E
8846,Osava1,Ukraine,48.279,N,23.365,E
8847,Osava1,Ukraine,48.279,N,23.365,E
8848,Osava1,Ukraine,48.279,N,23.365,E
8849,Osava1,Ukraine,48.279,N,23.365,E
8889,Osava4,Ukraine,48.295,N,23.332,E
11557,Krychovo07,Ukraine,48.233,N,23.597,E
6260,Balta-Vederoasa,Romania,44.1972,N,27.8603,E
7976,Yağcılar,Turkey,40.9025,N,29.6453,E
7978,Yağcılar,Turkey,40.9025,N,29.6453,E
7977,Yağcılar,Turkey,40.9025,N,29.6453,E
