"INDIVIDUAL_ID","SPECIES","CLASS","HYBRID_ZONE","REFERENCE_SP","H_INDEX","GENETIC_SP","GENOME_WIDE","LOCALITY"
"16649","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",1,"Rabat"
"16573","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.999966,"Lake-Mellach"
"16574","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.999965,"Lake-Mellach"
"16575","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.999961,"Lake-Mellach"
"16576","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.9990725,"Lake-Mellach"
"16577","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.995616,"Lake-Mellach"
"16578","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.997193,"Lake-Mellach"
"16579","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.999965,"Lake-Mellach"
"16580","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.273,"SENEGALENSIS",0.999965,"Lake-Mellach"
"16581","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.999967,"Dakar"
"16583","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.999967,"Dakar"
"16584","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.999917,"Dakar"
"16585","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.999967,"Dakar"
"16586","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.999967,"Dakar"
"16587","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.376,"SENEGALENSIS",0.999965,"Tabarka"
"16588","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.37,"SENEGALENSIS",0.999966,"Tabarka"
"16589","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.376,"SENEGALENSIS",0.999944,"Tabarka"
"16590","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.999966,"Tabarka"
"16611","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.56,"SENEGALENSIS",0.999949,"Lake-Mellach"
"16612","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.999967,"Dakar"
"16613","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.999967,"Dakar"
"16614","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.999967,"Dakar"
"16617","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.995107,"Tabarka"
"16622","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.99995,"Tabarka"
"16626","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.372,"SENEGALENSIS",0.915618,"Tabarka"
"16652","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.374,"SENEGALENSIS",0.975743,"Tabarka"
"16653","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.974223,"Tabarka"
"16657","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.999943,"Tabarka"
"16721","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.999967,"Dakar"
"16724","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.374,"SENEGALENSIS",0.999957,"Annaba"
"16725","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.999954,"Annaba"
"16726","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.376,"SENEGALENSIS",0.999955,"Annaba"
"16727","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.56,"SENEGALENSIS",0.978527,"Annaba"
"16728","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.999948,"Annaba"
"16729","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.276,"SENEGALENSIS",0.999957,"Annaba"
"16730","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.374,"SENEGALENSIS",0.999963,"Annaba"
"16731","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.999954,"Annaba"
"16732","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.999963,"Annaba"
"16733","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.999957,"Annaba"
"16734","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.37,"SENEGALENSIS",0.949653,"Annaba"
"16735","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.994321,"Annaba"
"16736","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.965764,"Annaba"
"16737","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.999902,"Annaba"
"16661","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.992541,"Bizerte"
"16662","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.982366,"Bizerte"
"16663","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.996593,"Bizerte"
"16664","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.995832,"Bizerte"
"16665","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.37,"SENEGALENSIS",0.966598,"Bizerte"
"16666","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.972935,"Bizerte"
"16667","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.56,"SENEGALENSIS",0.982997,"Bizerte"
"16669","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.372,"SENEGALENSIS",0.991567,"Bizerte"
"16670","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.917374,"Bizerte"
"16692","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.92341,"Bizerte"
"16693","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.56,"SENEGALENSIS",0.774674,"Bizerte"
"16694","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.970532,"Bizerte"
"16695","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.97221,"Bizerte"
"16696","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.950965,"Bizerte"
"16697","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.936594,"Bizerte"
"16698","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.980713,"Bizerte"
"16699","senegalensis","II","aegyptiaca_senegalensis","senegalensis",1,"SENEGALENSIS",0.827297178571429,"Bizerte"
"16700","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.56,"SENEGALENSIS",0.991489,"Bizerte"
"16701","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.374,"SENEGALENSIS",0.999946,"Bizerte"
"16702","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.981777,"Bizerte"
"16704","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.56,"SENEGALENSIS",0.941395,"Bizerte"
"16705","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.579,"SENEGALENSIS",0.999944,"Bizerte"
"16706","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.988675,"Bizerte"
"16707","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0,"SENEGALENSIS",0.96943,"Bizerte"
"16708","senegalensis","II","aegyptiaca_senegalensis","senegalensis",0.551,"SENEGALENSIS",0.968708,"Bizerte"
